StudentNumber,Suruna Value,Hurni Level,Lal Count,Volta,Ratios,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104,
1002142,nulp,low,84,1 star,0.94508718,NG,9.0,6.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,6.0,6.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,7.0,7.0,8.0,NG,NG,6.0,
1002259,doot,nothing,75,4 star,0.94388017,7.0,9.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,9.0,NG,7.0,6.0,6.0,7.0,6.0,NG,7.0,8.0,NG,7.0,8.0,6.0,7.0,6.0,7.0,8.0,7.0,8.0,6.0,
1002398,nulp,low,96,2 star,0.94388017,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,NG,7.0,7.0,6.0,8.0,7.0,NG,6.0,6.0,NG,7.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,6.0,8.0,
1002781,nulp,low,84,4 star,0.93875038,7.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,NG,7.0,8.0,7.0,7.0,6.0,NG,7.0,8.0,NG,7.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0,
1001441,nulp,low,93,1 star,0.93693987,NG,8.0,6.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,6.0,9.0,6.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,4.0,
1001472,lobi,medium,65,2 star,0.93693987,NG,7.0,6.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,7.0,8.0,6.0,NG,7.0,8.0,NG,6.0,NG,NG,7.0,6.0,7.0,8.0,NG,NG,5.0,
1001576,lobi,medium,61,2 star,0.93693987,NG,7.0,7.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,8.0,6.0,7.0,NG,6.0,7.0,NG,8.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,6.0,
1001652,nulp,low,71,5 star,0.93693987,NG,8.0,4.0,7.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,7.0,6.0,7.0,NG,NG,6.0,
1001668,nulp,low,65,3 star,0.93693987,NG,8.0,5.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,8.0,7.0,7.0,NG,6.0,8.0,NG,6.0,NG,NG,6.0,6.0,7.0,8.0,NG,NG,6.0,
1001713,lobi,high,83,3 star,0.93693987,NG,6.0,7.0,7.0,NG,NG,NG,7.0,7.0,9.0,NG,NG,NG,7.0,7.0,6.0,NG,6.0,6.0,NG,6.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,7.0,
1001910,nulp,low,81,3 star,0.93693987,NG,6.0,8.0,6.0,NG,NG,NG,8.0,6.0,8.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,6.0,NG,6.0,NG,NG,8.0,6.0,6.0,6.0,NG,NG,7.0,
1001997,nulp,low,72,4 star,0.93693987,NG,7.0,5.0,7.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,7.0,8.0,7.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,6.0,
1002028,nulp,low,69,1 star,0.93693987,NG,9.0,6.0,6.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,8.0,6.0,NG,6.0,8.0,NG,6.0,NG,NG,6.0,7.0,6.0,8.0,NG,NG,5.0,
1002056,doot,nothing,80,1 star,0.93693987,NG,8.0,6.0,7.0,NG,NG,NG,6.0,7.0,9.0,NG,NG,NG,6.0,7.0,6.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,7.0,7.0,6.0,NG,NG,6.0,
1002111,nulp,low,60,2 star,0.93693987,NG,8.0,6.0,7.0,NG,NG,NG,6.0,8.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,7.0,8.0,NG,NG,5.0,
1000537,doot,nothing,73,2 star,0.93558199,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1001452,doot,nothing,73,2 star,0.93558199,NG,10.0,5.0,6.0,NG,NG,NG,5.0,7.0,7.0,NG,NG,NG,7.0,6.0,7.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,7.0,8.0,NG,NG,7.0,
1002004,doot,nothing,73,2 star,0.93558199,NG,8.0,7.0,6.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,6.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,7.0,6.0,7.0,NG,NG,7.0,
1002128,doot,nothing,73,2 star,0.93558199,NG,7.0,7.0,6.0,NG,NG,NG,7.0,6.0,8.0,NG,NG,NG,6.0,7.0,8.0,NG,6.0,6.0,NG,8.0,NG,NG,8.0,6.0,7.0,6.0,NG,NG,6.0,
1002521,doot,nothing,78,4 star,0.9336206,7.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,NG,6.0,8.0,7.0,7.0,6.0,NG,7.0,8.0,NG,6.0,8.0,5.0,6.0,6.0,8.0,8.0,6.0,8.0,5.0,
1002238,nulp,nothing,67,1 star,0.93105571,NG,8.0,6.0,7.0,NG,NG,NG,6.0,9.0,6.0,NG,NG,8.0,7.0,NG,6.0,NG,6.0,7.0,NG,6.0,8.0,NG,6.0,5.0,7.0,8.0,NG,NG,5.0,
1000044,nulp,nothing,78,4 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000079,nulp,medium,83,1 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000266,nulp,nothing,91,3 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000275,lobi,full,88,4 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000475,doot,nothing,93,5 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000574,nulp,low,61,3 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,6.0,6.0,NG,NG,NG,
1000613,lobi,low,79,5 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000696,lobi,low,86,3 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000828,doot,nothing,66,2 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000834,lobi,high,66,5 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000838,lobi,medium,63,1 star,0.92995647,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,5.0,9.0,NG,NG,NG,
1000892,lobi,high,83,4 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000986,lobi,high,70,2 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,8.0,NG,NG,NG,
1001014,lobi,medium,87,3 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001166,lobi,medium,95,3 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001175,lobi,low,75,3 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001228,nulp,medium,81,1 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001237,nulp,low,80,3 star,0.92995647,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,5.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1001244,lobi,low,75,1 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001248,doot,nothing,69,1 star,0.92995647,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,8.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001324,lobi,medium,71,5 star,0.92995647,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000952,lobi,medium,93,3 star,0.92879257,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,8.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1001552,lobi,medium,64,5 star,0.92879257,NG,7.0,6.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,NG,NG,7.0,6.0,7.0,NG,6.0,8.0,NG,7.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,7.0,
1001558,lobi,medium,93,3 star,0.92879257,NG,6.0,6.0,7.0,NG,NG,NG,7.0,6.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,7.0,6.0,NG,7.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,6.0,
1001829,lobi,medium,84,5 star,0.92879257,NG,9.0,4.0,7.0,NG,NG,NG,6.0,9.0,6.0,NG,NG,NG,8.0,7.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,4.0,
1002105,lobi,medium,75,5 star,0.92879257,NG,8.0,5.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,9.0,6.0,6.0,NG,7.0,7.0,NG,6.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,6.0,
1002627,nulp,low,95,1 star,0.92849082,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,6.0,NG,6.0,8.0,7.0,6.0,7.0,NG,7.0,7.0,NG,8.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,
1002777,lobi,medium,78,2 star,0.92849082,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,NG,6.0,6.0,7.0,8.0,7.0,NG,6.0,6.0,NG,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,
1002319,lobi,medium,87,2 star,0.92797784,NG,7.0,7.0,6.0,NG,NG,NG,7.0,7.0,6.0,NG,NG,8.0,8.0,6.0,7.0,NG,6.0,7.0,NG,7.0,8.0,NG,7.0,6.0,5.0,7.0,6.0,NG,6.0,
1001513,nulp,low,97,5 star,0.92624654,NG,7.0,7.0,6.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,7.0,NG,7.0,NG,6.0,6.0,NG,8.0,NG,NG,7.0,5.0,6.0,7.0,NG,NG,6.0,
1000388,nulp,low,88,4 star,0.92471892,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001048,lobi,low,88,4 star,0.92471892,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,5.0,8.0,NG,NG,NG,
1001533,lobi,low,88,4 star,0.92471892,NG,7.0,5.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,7.0,4.0,NG,6.0,7.0,NG,6.0,NG,NG,7.0,6.0,7.0,6.0,NG,NG,5.0,
1001857,nulp,low,88,4 star,0.92471892,NG,7.0,6.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,7.0,NG,NG,6.0,
1002277,nulp,low,86,4 star,0.92336103,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,NG,7.0,6.0,6.0,8.0,7.0,NG,6.0,6.0,NG,6.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,6.0,
1002366,lobi,medium,73,3 star,0.92336103,6.0,7.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,7.0,NG,7.0,6.0,8.0,7.0,6.0,NG,6.0,7.0,NG,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,
1002481,lobi,medium,90,1 star,0.92336103,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,NG,6.0,8.0,7.0,7.0,8.0,NG,6.0,7.0,NG,7.0,8.0,5.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,
1002534,nulp,low,81,1 star,0.92336103,6.0,7.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,NG,6.0,7.0,7.0,7.0,7.0,NG,7.0,6.0,NG,8.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,
1002739,lobi,medium,83,5 star,0.92158534,7.0,7.0,6.0,7.0,6.0,6.0,NG,7.0,7.0,7.0,NG,5.0,8.0,8.0,6.0,7.0,NG,6.0,6.0,NG,7.0,8.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,
1001386,nulp,low,77,3 star,0.92064527,NG,8.0,6.0,6.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,7.0,6.0,7.0,NG,NG,5.0,
1001411,lobi,medium,77,4 star,0.92064527,NG,8.0,4.0,7.0,NG,NG,NG,5.0,8.0,6.0,NG,NG,NG,8.0,6.0,7.0,NG,7.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,6.0,
1001434,lobi,medium,68,5 star,0.92064527,NG,6.0,7.0,7.0,NG,NG,NG,6.0,7.0,7.0,NG,NG,NG,6.0,7.0,6.0,NG,6.0,7.0,NG,7.0,NG,NG,8.0,6.0,7.0,7.0,NG,NG,6.0,
1001485,lobi,medium,94,4 star,0.92064527,NG,8.0,5.0,6.0,NG,NG,NG,5.0,8.0,6.0,NG,NG,NG,9.0,6.0,6.0,NG,7.0,8.0,NG,6.0,NG,NG,7.0,6.0,6.0,9.0,NG,NG,5.0,
1001525,lobi,medium,86,2 star,0.92064527,NG,7.0,8.0,7.0,NG,NG,NG,7.0,6.0,8.0,NG,NG,NG,6.0,7.0,6.0,NG,6.0,5.0,NG,7.0,NG,NG,7.0,7.0,7.0,6.0,NG,NG,6.0,
1001616,lobi,medium,86,2 star,0.92064527,NG,7.0,6.0,7.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,8.0,NG,6.0,NG,6.0,7.0,NG,7.0,NG,NG,6.0,5.0,6.0,8.0,NG,NG,7.0,
1001870,doot,nothing,94,1 star,0.92064527,NG,6.0,7.0,6.0,NG,NG,NG,7.0,7.0,8.0,NG,NG,NG,6.0,7.0,7.0,NG,6.0,7.0,NG,6.0,NG,NG,8.0,6.0,7.0,6.0,NG,NG,6.0,
1001934,nulp,low,81,5 star,0.92064527,NG,7.0,6.0,8.0,NG,NG,NG,5.0,9.0,6.0,NG,NG,NG,7.0,7.0,6.0,NG,7.0,7.0,NG,7.0,NG,NG,6.0,6.0,6.0,8.0,NG,NG,5.0,
1002077,doot,nothing,66,4 star,0.92064527,NG,9.0,5.0,6.0,NG,NG,NG,5.0,7.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,6.0,7.0,NG,NG,6.0,
1002177,nulp,low,88,1 star,0.92064527,NG,7.0,6.0,6.0,NG,NG,NG,6.0,7.0,8.0,NG,NG,NG,8.0,5.0,7.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,6.0,7.0,NG,NG,6.0,
1001037,lobi,medium,63,5 star,0.92006332,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,4.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001144,lobi,medium,63,5 star,0.92006332,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001322,nulp,low,91,3 star,0.91994118,NG,9.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,6.0,9.0,NG,NG,NG,
1002146,nulp,low,91,3 star,0.91994118,NG,7.0,7.0,7.0,NG,NG,NG,7.0,6.0,8.0,NG,NG,NG,6.0,8.0,6.0,NG,6.0,6.0,NG,6.0,NG,NG,7.0,6.0,6.0,6.0,NG,NG,5.0,
1002434,nulp,low,91,3 star,0.91994118,7.0,8.0,6.0,6.0,7.0,5.0,6.0,6.0,7.0,7.0,NG,6.0,6.0,7.0,8.0,6.0,NG,7.0,7.0,NG,6.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,9.0,5.0,
1002635,lobi,medium,66,4 star,0.91625826,6.0,8.0,5.0,6.0,6.0,7.0,NG,7.0,8.0,6.0,NG,5.0,8.0,9.0,6.0,7.0,NG,6.0,8.0,NG,7.0,8.0,6.0,7.0,6.0,6.0,8.0,5.0,5.0,6.0,
1002559,lobi,low,86,1 star,0.91566636,NG,7.0,6.0,6.0,NG,NG,NG,6.0,7.0,6.0,NG,NG,7.0,8.0,NG,6.0,NG,7.0,7.0,NG,7.0,7.0,NG,7.0,5.0,6.0,8.0,NG,NG,6.0,
1000081,lobi,medium,93,4 star,0.91359472,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,5.0,8.0,NG,NG,NG,
1002552,lobi,medium,93,4 star,0.91359472,6.0,7.0,7.0,7.0,6.0,6.0,NG,6.0,9.0,6.0,NG,5.0,8.0,7.0,7.0,6.0,NG,6.0,6.0,NG,6.0,7.0,6.0,8.0,6.0,7.0,9.0,5.0,7.0,6.0,
1000399,lobi,medium,86,4 star,0.91326177,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,7.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001935,lobi,medium,86,4 star,0.91326177,NG,9.0,5.0,6.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,9.0,NG,7.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,5.0,6.0,9.0,NG,NG,6.0,
1002386,nulp,low,77,2 star,0.91310147,7.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,NG,7.0,7.0,7.0,7.0,6.0,NG,6.0,7.0,NG,6.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,
1002820,lobi,medium,97,1 star,0.91310147,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,NG,6.0,7.0,7.0,7.0,7.0,NG,6.0,7.0,NG,7.0,7.0,6.0,7.0,6.0,6.0,8.0,6.0,7.0,6.0,
1001349,doot,nothing,80,5 star,0.91249796,NG,8.0,4.0,6.0,NG,NG,NG,6.0,8.0,6.0,NG,NG,NG,7.0,6.0,6.0,NG,7.0,8.0,NG,7.0,NG,NG,6.0,6.0,7.0,8.0,NG,NG,5.0,
1001759,doot,nothing,80,5 star,0.91249796,NG,8.0,6.0,6.0,NG,NG,NG,6.0,8.0,7.0,NG,NG,NG,8.0,6.0,7.0,NG,6.0,7.0,NG,7.0,NG,NG,6.0,6.0,6.0,7.0,NG,NG,6.0,
1001859,lobi,medium,60,3 star,0.91249796,NG,7.0,7.0,7.0,NG,NG,NG,7.0,6.0,8.0,NG,NG,NG,6.0,7.0,6.0,NG,6.0,6.0,NG,6.0,NG,NG,8.0,6.0,6.0,7.0,NG,NG,6.0,
1001884,nulp,low,95,4 star,0.91249796,NG,8.0,5.0,6.0,NG,NG,NG,7.0,8.0,7.0,NG,NG,NG,8.0,6.0,6.0,NG,6.0,7.0,NG,7.0,NG,NG,6.0,6.0,7.0,7.0,NG,NG,5.0,
1002125,nulp,low,63,5 star,0.91249796,NG,7.0,6.0,7.0,NG,NG,NG,7.0,7.0,7.0,NG,NG,NG,6.0,7.0,6.0,NG,6.0,7.0,NG,7.0,NG,NG,7.0,6.0,6.0,8.0,NG,NG,5.0,
1000122,doot,low,88,4 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,5.0,NG,8.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,8.0,6.0,NG,NG,NG,
1000152,doot,low,64,3 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,8.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,
1000245,lobi,low,59,3 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000268,nulp,low,100,4 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000282,lobi,low,82,5 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000383,lobi,medium,96,3 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,6.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000505,lobi,low,97,1 star,0.91017016,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000509,nulp,nothing,78,1 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000538,lobi,medium,94,1 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,4.0,8.0,NG,NG,NG,
1000552,nulp,nothing,60,3 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000701,lobi,medium,61,1 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1000727,nulp,low,78,1 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000782,lobi,high,62,3 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000792,lobi,medium,77,3 star,0.91017016,NG,8.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,5.0,NG,NG,6.0,NG,NG,NG,NG,7.0,7.0,NG,NG,NG,
1000799,lobi,high,79,2 star,0.91017016,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1000924,nulp,nothing,59,5 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,6.0,NG,6.0,NG,NG,6.0,NG,NG,NG,NG,6.0,8.0,NG,NG,NG,
1000979,lobi,high,93,2 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,7.0,NG,NG,7.0,NG,NG,NG,NG,5.0,7.0,NG,NG,NG,
1001079,nulp,low,98,1 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,7.0,NG,7.0,NG,5.0,NG,NG,7.0,NG,NG,NG,NG,7.0,6.0,NG,NG,NG,
1001149,lobi,medium,61,5 star,0.91017016,NG,6.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,8.0,NG,6.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
1001189,nulp,low,91,1 star,0.91017016,NG,7.0,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,NG,6.0,NG,7.0,NG,6.0,NG,NG,7.0,NG,NG,NG,NG,6.0,7.0,NG,NG,NG,
